allstr,str_num,num_string,allnum,disc_num,nomeaning_num,nomeaning_str,missing10,missing50,targetnum,targetstr
d,2,8389,13,7,1,T,0,0,0,F
v,q,9362,1480,7,1,T,0,0,0,F
f,1,9145,3924,2,1,T,0,0,0,F
p,7,3821,9417,5,1,T,0,0,0,F
j,3,8421,6150,8,1,T,0,0,0,F
l,5,2624,8695,0,1,T,0,0,0,F
e,0,54,9415,5,1,T,0,0,0,F
x,9,508,3644,7,1,T,0,0,0,F
j,i,1994,1036,5,1,T,0,0,0,F
p,6,458,8493,9,1,T,0,0,0,F
a,4,3628,7876,3,1,T,0,0,0,F
q,4,896,914,0,1,T,0,0,0,F
g,p,4510,8649,8,1,T,0,0,0,F
w,p,9394,5765,1,1,T,0,0,0,F
q,0,6739,9076,4,1,T,0,0,0,F
d,6,9918,7746,0,1,T,0,0,0,F
j,u,3792,234,10,1,T,0,0,0,F
i,w,9031,906,9,1,T,0,0,0,F
i,u,5580,5477,3,1,T,0,0,0,F
g,p,6708,5635,7,1,T,0,0,0,F
o,1,2360,882,1,1,T,0,0,0,F
g,e,6505,5239,5,1,T,0,0,0,F
p,r,4572,5802,2,1,T,0,0,0,F
r,1,2561,4962,3,1,T,0,0,0,F
o,2,9593,6545,7,1,T,0,0,0,F
d,e,6996,9042,0,1,T,0,0,0,F
r,q,8544,2228,5,1,T,0,0,0,F
y,6,347,1376,6,1,T,0,0,0,F
l,t,6466,1326,3,1,T,0,0,0,F
r,o,5380,7209,7,1,T,0,0,0,F
a,4,1415,6336,10,1,T,0,0,0,F
p,r,5407,745,7,1,T,0,0,0,F
v,6,2045,8575,8,1,T,0,0,0,F
j,3,5295,6655,8,1,T,0,0,0,F
i,t,823,1261,3,1,T,0,0,0,F
u,p,3396,8048,8,1,T,0,0,0,F
v,0,561,4687,6,1,T,0,0,0,F
p,4,6975,2934,5,1,T,0,0,0,F
j,q,2194,9511,3,1,T,0,0,0,F
x,9,6031,2901,9,1,T,0,0,0,F
d,8,3565,2128,5,1,T,0,0,0,F
e,5,7806,3078,9,1,T,0,0,0,F
i,o,7004,6371,5,1,T,0,0,0,F
f,u,6758,1030,3,1,T,0,0,0,F
w,o,2936,6114,0,1,T,0,0,0,F
y,7,2037,8432,2,1,T,0,0,0,F
k,3,8643,8838,6,1,T,0,0,0,F
g,e,2886,6038,1,1,T,0,0,0,F
e,y,5964,6814,1,1,T,0,0,0,F
c,0,9511,5886,0,1,T,0,0,0,F
f,1,1348,228,4,1,T,0,0,0,F
w,q,181,7590,3,1,T,0,0,0,F
k,e,9030,204,3,1,T,0,0,0,F
h,y,376,6723,8,1,T,0,0,0,F
r,w,4414,9661,5,1,T,0,0,0,F
y,3,1532,4124,4,1,T,0,0,0,F
u,y,2243,8159,3,1,T,0,0,0,F
d,3,5125,8847,6,1,T,0,0,0,F
i,8,6110,9776,10,1,T,0,0,0,F
o,r,5228,8961,0,1,T,0,0,0,F
g,8,5821,4754,4,1,T,0,0,0,F
p,9,9071,6137,1,1,T,0,0,0,F
y,9,6615,4759,2,1,T,0,0,0,F
i,y,7911,853,3,1,T,0,0,0,F
v,7,2716,1547,4,1,T,0,0,0,F
u,o,8047,538,10,1,T,0,0,0,F
e,o,4081,3191,3,1,T,0,0,0,F
s,1,6401,4243,2,1,T,0,0,0,F
u,t,9680,7776,2,1,T,0,0,0,F
t,u,8278,8578,3,1,T,0,0,0,F
k,w,6778,3608,1,1,T,0,0,0,F
p,3,7086,6428,6,1,T,0,0,0,F
n,8,6858,4327,7,1,T,0,0,0,F
p,o,8927,1552,10,1,T,0,0,0,F
y,q,4052,8058,5,1,T,0,0,0,F
n,p,6208,1811,5,1,T,0,0,0,F
t,o,5160,7754,9,1,T,0,0,0,F
v,r,3434,8300,9,1,T,0,0,0,F
g,t,3942,5115,5,1,T,0,0,0,F
s,1,6043,9941,5,1,T,0,0,0,F
y,p,9951,7768,3,1,T,0,0,0,F
l,3,4090,1604,1,1,T,0,0,0,F
a,7,9511,2202,4,1,T,0,0,0,F
u,q,5352,6255,4,1,T,0,0,0,F
g,3,9939,1004,5,1,T,0,0,0,F
j,i,3061,2186,7,1,T,0,0,0,F
p,p,4230,1289,7,1,T,0,0,0,F
i,7,4434,771,2,1,T,0,0,0,F
j,y,2780,9094,9,1,T,0,0,0,F
z,9,6945,4848,3,1,T,0,0,0,F
b,1,1305,4589,3,1,T,0,0,0,F
o,w,6822,4635,5,1,T,0,0,0,F
l,r,6226,9430,6,1,T,0,0,0,F
f,p,9701,7110,10,1,T,0,0,0,F
m,y,9706,973,6,1,T,0,0,0,F
v,8,1829,1440,0,1,T,0,0,0,F
v,8,8516,8942,0,1,T,0,0,0,F
z,t,3021,8364,4,1,T,0,0,0,F
t,4,6908,4785,2,1,T,0,0,0,F
w,i,4159,345,10,1,T,0,0,0,F
w,w,1013,3427,5,1,T,0,0,0,F
l,o,3479,8630,1,1,T,0,0,0,F
z,8,1110,9656,6,1,T,0,0,0,F
m,q,8249,7095,7,1,T,0,0,0,F
s,9,2533,8978,8,1,T,0,0,0,F
x,3,5587,2204,3,1,T,0,0,0,F
v,7,7419,7207,2,1,T,0,0,0,F
k,2,5378,1665,1,1,T,0,0,0,F
w,5,2526,639,6,1,T,0,0,0,F
q,4,7519,2707,6,1,T,0,0,0,F
z,t,6406,623,1,1,T,0,0,0,F
u,r,7735,3997,0,1,T,0,0,0,F
a,6,436,7885,3,1,T,0,0,0,F
x,r,8490,5146,2,1,T,0,0,0,F
w,i,7511,9185,6,1,T,0,0,0,F
t,4,7260,5888,4,1,T,0,0,0,F
z,5,474,8163,8,1,T,0,0,0,F
y,7,1203,431,4,1,T,0,0,0,F
h,q,3075,6458,7,1,T,0,0,0,F
y,7,6601,2819,6,1,T,0,0,0,F
m,t,5353,2986,1,1,T,0,0,0,F
g,u,8114,7141,9,1,T,0,0,0,F
v,e,7458,8843,5,1,T,0,0,0,F
g,4,5861,7971,7,1,T,0,0,0,F
g,u,4996,8840,1,1,T,0,0,0,F
t,r,8577,2769,2,1,T,0,0,0,F
u,2,3792,7725,7,1,T,0,0,0,F
y,9,9379,8426,3,1,T,0,0,0,F
l,u,2994,1853,3,1,T,0,0,0,F
e,9,9849,8549,5,1,T,0,0,0,F
o,q,2280,7907,8,1,T,0,0,0,F
z,p,4044,9234,0,1,T,0,0,0,F
e,8,4401,5645,1,1,T,0,0,0,F
i,p,3797,8654,10,1,T,0,0,0,F
g,p,8955,1950,6,1,T,0,0,0,F
f,3,1804,5938,7,1,T,0,0,0,F
a,8,6029,8115,4,1,T,0,0,0,F
u,6,5803,4228,6,1,T,0,0,0,F
n,0,6139,5849,4,1,T,0,0,0,F
j,3,4018,3372,2,1,T,0,0,0,F
i,e,3039,5804,4,1,T,0,0,0,F
o,7,7534,1561,10,1,T,0,0,0,F
j,q,107,8739,5,1,T,0,0,0,F
p,4,6664,1012,10,1,T,0,0,0,F
i,3,421,4530,9,1,T,0,0,0,F
f,8,7061,4698,0,1,T,0,0,0,F
g,t,3805,2553,1,1,T,0,0,0,F
q,9,1195,7140,7,1,T,0,0,0,F
a,2,9869,4427,6,1,T,0,0,0,F
g,1,6639,1218,7,1,T,0,0,0,F
y,0,7659,5943,1,1,T,0,0,0,F
u,9,7714,3549,9,1,T,0,0,0,F
v,r,8566,6068,10,1,T,0,0,0,F
w,3,5547,4265,5,1,T,0,0,0,F
t,p,9546,7212,5,1,T,0,0,0,F
c,p,9753,6939,7,1,T,0,0,0,F
q,2,2863,7228,7,1,T,0,0,0,F
h,6,9734,4117,10,1,T,0,0,0,F
p,e,1025,4362,0,1,T,0,0,0,F
t,5,6904,1917,6,1,T,0,0,0,F
v,8,996,6758,10,1,T,0,0,0,F
c,y,4092,9167,3,1,T,0,0,0,F
q,6,592,9505,10,1,T,0,0,0,F
m,8,7216,2987,3,1,T,0,0,0,F
f,o,181,8693,4,1,T,0,0,0,F
f,1,4645,3179,6,1,T,0,0,0,F
m,e,4536,5560,7,1,T,0,0,0,F
y,i,1554,1705,4,1,T,0,0,0,F
a,w,4113,6620,10,1,T,0,0,0,F
b,t,8284,5937,9,1,T,0,0,0,F
s,r,9124,1188,3,1,T,0,0,0,F
a,y,9668,4103,4,1,T,0,0,0,F
c,2,149,5157,5,1,T,0,0,0,F
a,e,305,2841,10,1,T,0,0,0,F
v,u,1609,4855,5,1,T,0,0,0,F
c,8,3725,4314,1,1,T,0,0,0,F
i,6,6958,9555,2,1,T,0,0,0,F
c,2,657,8053,3,1,T,0,0,0,F
s,r,7474,3956,5,1,T,0,0,0,F
s,9,6306,7260,9,1,T,0,0,0,F
p,9,9454,1644,6,1,T,0,0,0,F
y,e,8135,4963,2,1,T,0,0,0,F
q,9,5711,799,10,1,T,0,0,0,F
x,3,4027,9853,5,1,T,0,0,0,F
k,2,5081,2511,5,1,T,0,0,0,F
c,2,8533,6568,0,1,T,0,0,0,F
l,p,2633,1223,0,1,T,0,0,0,F
f,p,5482,8656,1,1,T,0,0,0,F
m,i,4583,6247,8,1,T,0,0,0,F
f,7,3274,21,10,1,T,0,0,0,F
m,2,589,5469,9,1,T,0,0,0,F
p,t,7204,1195,10,1,T,0,0,0,F
l,u,9757,5506,7,1,T,0,0,0,F
t,9,1657,1548,4,1,T,0,0,0,F
k,3,2086,304,1,1,T,0,0,0,F
c,6,7781,3971,0,1,T,0,0,0,F
l,8,4466,5103,2,1,T,0,0,0,F
f,6,5307,6989,0,1,T,0,0,0,F
w,t,7050,6989,1,1,T,0,0,0,F
b,7,3439,7001,7,1,T,0,0,0,F
r,3,6818,600,8,1,T,0,0,0,F
e,8,5259,7535,4,1,T,0,0,0,F
d,6,4802,6617,2,1,T,0,0,0,F
p,8,2849,7105,10,1,T,0,0,0,F
s,7,4445,2658,1,1,T,0,0,0,F
g,q,5110,6227,9,1,T,0,0,0,F
w,o,70,7080,4,1,T,0,0,0,F
g,y,1922,5188,3,1,T,0,0,0,F
v,2,1724,681,4,1,T,0,0,0,F
u,o,6945,794,10,1,T,0,0,0,F
m,y,878,6219,9,1,T,0,0,0,F
v,8,7583,3934,5,1,T,0,0,0,F
h,o,4994,8122,5,1,T,0,0,0,F
w,u,1766,634,8,1,T,0,0,0,F
w,r,9258,1677,5,1,T,0,0,0,F
e,w,8305,4378,4,1,T,0,0,0,F
a,r,6360,9941,0,1,T,0,0,0,F
d,y,5981,7701,3,1,T,0,0,0,F
a,6,408,1109,6,1,T,0,0,0,F
p,p,5368,7734,2,1,T,0,0,0,F
a,i,3206,9009,7,1,T,0,0,0,F
g,q,1781,8415,4,1,T,0,0,0,F
v,u,2700,3855,10,1,T,0,0,0,F
y,e,8732,2189,4,1,T,0,0,0,F
s,4,6292,1224,10,1,T,0,0,0,F
t,7,3065,130,8,1,T,0,0,0,F
c,y,72,2878,2,1,T,0,0,0,F
r,i,5983,7190,7,1,T,0,0,0,F
a,1,2697,1611,2,1,T,0,0,0,F
o,1,6278,3759,5,1,T,0,0,0,F
z,y,3547,3982,7,1,T,0,0,0,F
c,1,8713,8934,0,1,T,0,0,0,F
j,u,227,1415,4,1,T,0,0,0,F
t,w,1556,4881,0,1,T,0,0,0,F
n,6,9508,1494,9,1,T,0,0,0,F
p,t,8182,1255,1,1,T,0,0,0,F
d,o,1799,2629,5,1,T,0,0,0,F
h,7,654,3032,7,1,T,0,0,0,F
k,e,2709,9533,2,1,T,0,0,0,F
f,0,4795,9700,6,1,T,0,0,0,F
a,0,9218,3092,4,1,T,0,0,0,F
c,5,5354,2584,10,1,T,0,0,0,F
l,e,3160,4777,6,1,T,0,0,0,F
l,r,1602,2400,3,1,T,0,0,0,F
w,5,3365,4526,1,1,T,0,0,0,F
b,0,577,5351,6,1,T,0,0,0,F
i,w,1325,6661,3,1,T,0,0,0,F
o,8,136,3385,5,1,T,0,0,0,F
h,7,3141,8516,2,1,T,0,0,0,F
d,6,1471,7803,7,1,T,0,0,0,F
y,7,4809,9080,0,1,T,0,0,0,F
r,8,3596,327,9,1,T,0,0,0,F
n,6,5850,9210,2,1,T,0,0,0,F
k,1,8561,9989,4,1,T,0,0,0,F
v,q,8749,5346,10,1,T,0,0,0,F
u,0,6120,7601,4,1,T,0,0,0,F
e,1,9192,6563,1,1,T,0,0,0,F
x,9,924,6767,9,1,T,0,0,0,F
m,4,3970,8717,4,1,T,0,0,0,F
t,5,5450,4365,4,1,T,0,0,0,F
q,o,8333,5900,2,1,T,0,0,0,F
d,e,1892,6628,7,1,T,0,0,0,F
d,9,9597,258,9,1,T,0,0,0,F
t,w,8277,2479,2,1,T,0,0,0,F
v,y,5741,9998,6,1,T,0,0,0,F
v,w,4011,7427,2,1,T,0,0,0,F
o,u,9839,9836,9,1,T,0,0,0,F
w,u,4568,5664,6,1,T,0,0,0,F
z,t,2645,6895,8,1,T,0,0,0,F
o,y,8624,380,1,1,T,0,0,0,F
g,4,2854,6494,8,1,T,0,0,0,F
d,w,3198,6896,2,1,T,0,0,0,F
z,y,8362,2993,1,1,T,0,0,0,F
i,q,8487,6545,8,1,T,0,0,0,F
v,e,9640,3970,9,1,T,0,0,0,F
p,0,6005,2608,5,1,T,0,0,0,F
y,u,1772,4300,7,1,T,0,0,0,F
g,e,2730,4269,2,1,T,0,0,0,F
r,2,6377,268,2,0,F,0,0,0,F
v,p,835,5116,4,0,F,0,0,0,F
q,2,1784,2891,5,0,F,0,0,0,F
n,5,7875,4058,1,0,F,0,0,0,F
k,w,5752,5989,1,0,F,0,0,0,F
f,i,3376,9755,8,0,F,0,0,0,F
q,y,3811,4510,3,0,F,0,0,0,F
a,e,1353,1321,9,0,F,0,0,0,F
v,y,7206,6617,7,0,F,0,0,0,F
r,0,9165,3307,3,0,F,0,0,0,F
b,r,4125,161,0,0,F,0,0,0,F
e,4,2755,8430,7,0,F,0,0,0,F
y,4,6979,9613,8,0,F,0,0,0,F
m,5,5629,4897,1,0,F,0,0,0,F
j,p,3580,2266,6,0,F,0,0,0,F
e,4,2707,1599,2,0,F,0,0,0,F
o,9,3086,7727,6,0,F,0,0,0,F
m,y,4832,8516,10,0,F,0,0,0,F
s,t,8846,3841,2,0,F,0,0,0,F
k,0,1320,1718,10,0,F,0,0,0,F
p,i,4974,3652,6,0,F,0,0,0,F
m,9,3441,5358,9,0,F,0,0,0,F
i,r,7926,647,4,0,F,0,0,0,F
q,5,7182,1172,8,0,F,0,0,0,F
b,4,2579,2345,7,0,F,0,0,0,F
t,r,1776,3012,10,0,F,0,0,0,F
d,0,9260,7240,1,0,F,0,0,0,F
n,2,4630,7143,4,0,F,0,0,0,F
w,w,9169,1061,4,0,F,0,0,0,F
n,u,768,1135,0,0,F,0,0,0,F
z,6,6190,3971,7,0,F,0,0,0,F
t,6,8856,381,7,0,F,0,0,0,F
y,8,2027,9795,7,0,F,0,0,0,F
m,7,5690,2666,7,0,F,0,0,0,F
f,8,8969,7186,7,0,F,0,0,0,F
v,7,8909,7279,5,0,F,0,0,0,F
w,5,2403,6656,3,0,F,0,0,0,F
t,2,8428,8766,5,0,F,0,0,0,F
z,4,8423,4627,1,0,F,0,0,0,F
s,1,6473,556,8,0,F,0,0,0,F
d,w,3514,3572,7,0,F,0,0,0,F
h,q,8817,9447,6,0,F,0,0,0,F
q,0,7472,309,1,0,F,0,0,0,F
e,3,4078,6606,8,0,F,0,0,0,F
q,e,6136,4080,3,0,F,0,0,0,F
q,0,152,4580,3,0,F,0,0,0,F
e,t,3755,7413,4,0,F,0,0,0,F
e,0,7845,1599,1,0,F,0,0,0,F
i,8,1297,2953,6,0,F,0,0,0,F
i,1,7097,4078,4,0,F,0,0,0,F
e,6,7319,9687,7,0,F,0,0,0,F
a,y,6241,4623,0,0,F,0,0,0,F
t,1,179,6568,9,0,F,0,0,0,F
j,1,1360,5641,5,0,F,0,0,0,F
i,6,4685,3704,3,0,F,0,0,0,F
e,6,1106,4354,9,0,F,0,0,0,F
v,0,8705,5093,7,0,F,0,0,0,F
y,y,6102,5872,4,0,F,0,0,0,F
m,r,6311,4986,1,0,F,0,0,0,F
i,w,3888,5966,1,0,F,0,0,0,F
t,r,6415,3507,2,0,F,0,0,0,F
z,9,57,1076,0,0,F,0,0,0,F
w,u,52,8118,0,0,F,0,0,0,F
f,6,2202,2351,1,0,F,0,0,0,F
c,5,676,6576,1,0,F,0,0,0,F
l,0,4448,4871,8,0,F,0,0,0,F
u,q,5042,9775,4,0,F,0,0,0,F
f,6,636,5022,5,0,F,0,0,0,F
b,r,2136,6957,0,0,F,0,0,0,F
k,8,5661,9135,7,0,F,0,0,0,F
v,6,183,594,1,0,F,0,0,0,F
s,p,7295,4010,8,0,F,0,0,0,F
t,w,3842,2143,6,0,F,0,0,0,F
p,i,7808,1083,2,0,F,0,0,0,F
k,p,2910,9627,10,0,F,0,0,0,F
k,u,142,8263,7,0,F,0,0,0,F
q,5,577,4038,6,0,F,0,0,0,F
n,3,5135,9000,9,0,F,0,0,0,F
g,6,1516,3965,10,0,F,0,0,0,F
h,o,175,9554,3,0,F,0,0,0,F
d,u,694,8528,5,0,F,0,0,0,F
e,4,2483,9460,1,0,F,0,0,0,F
r,o,3331,1589,10,0,F,0,0,0,F
n,2,9627,5063,6,0,F,0,0,0,F
m,q,6973,2052,0,0,F,0,0,0,F
u,8,2804,6496,3,0,F,0,0,0,F
i,9,6475,7501,2,0,F,0,0,0,F
z,y,5510,9231,2,0,F,0,0,0,F
n,7,8652,8604,8,0,F,0,0,0,F
f,r,9535,8302,8,0,F,0,0,0,F
t,2,9505,845,4,0,F,0,0,0,F
m,p,1552,5712,0,0,F,0,0,0,F
b,y,515,744,8,0,F,0,0,0,F
q,e,1075,4076,4,0,F,0,0,0,F
y,6,8851,6121,9,0,F,0,0,0,F
d,y,5777,87,1,0,F,0,0,0,F
u,p,6228,4280,10,0,F,0,0,0,F
v,e,683,9,6,0,F,0,0,0,F
v,0,9061,7148,7,0,F,0,0,0,F
o,q,6635,3634,0,0,F,0,0,0,F
l,6,5488,6657,9,0,F,0,0,0,F
b,8,7191,7154,0,0,F,0,0,0,F
y,1,5569,1194,1,0,F,0,0,0,F
x,9,9443,4245,1,0,F,0,0,0,F
e,o,1937,9136,8,0,F,0,0,0,F
z,1,7619,6832,8,0,F,0,0,0,F
h,i,5595,2516,8,0,F,0,0,0,F
b,o,1994,5401,5,0,F,0,0,0,F
n,3,2130,3532,4,0,F,0,0,0,F
z,5,6322,4407,5,0,F,0,0,0,F
r,1,3105,9293,7,0,F,0,0,0,F
k,i,2857,3302,6,0,F,0,0,0,F
u,3,3771,6070,7,0,F,0,0,0,F
k,2,5684,8802,6,0,F,0,0,0,F
x,t,4783,5668,9,0,F,0,0,0,F
o,w,5383,2862,0,0,F,0,0,0,F
k,4,6786,2558,2,0,F,0,0,0,F
v,t,7285,1750,3,0,F,0,0,0,F
l,4,4311,5170,2,0,F,0,0,0,F
e,5,778,1442,4,0,F,0,0,0,F
b,3,1063,1315,3,0,F,0,0,0,F
n,w,8353,3838,3,0,F,0,0,0,F
m,2,5902,5844,10,0,F,0,0,0,F
m,0,707,7143,8,0,F,0,0,0,F
e,5,5512,9578,9,0,F,0,0,0,F
e,9,8448,3877,1,0,F,0,0,0,F
a,4,490,4212,10,0,F,0,0,0,F
m,i,1293,8097,10,0,F,0,0,0,F
e,5,4575,5324,9,0,F,0,0,0,F
g,8,8435,5725,3,0,F,0,0,0,F
u,y,397,7459,10,0,F,0,0,0,F
i,r,8437,8308,2,0,F,0,0,0,F
g,u,1453,614,6,0,F,0,0,0,F
o,e,9640,6211,8,0,F,0,0,0,F
v,w,845,4677,2,0,F,0,0,0,F
k,q,7729,3227,2,0,F,0,0,0,F
v,2,4526,7897,8,0,F,0,0,0,F
p,7,6828,9300,7,0,F,0,0,0,F
w,o,5577,3986,3,0,F,0,0,0,F
o,y,1989,7196,8,0,F,0,0,0,F
j,8,1281,2683,1,0,F,0,0,0,F
p,r,1126,44,0,0,F,0,0,0,F
w,7,510,6934,9,0,F,0,0,0,F
n,w,7614,6225,3,0,F,0,0,0,F
f,u,7929,8450,8,0,F,0,0,0,F
g,q,4730,6608,6,0,F,0,0,0,F
g,o,9645,9527,7,0,F,0,0,0,F
n,e,2454,3115,6,0,F,0,0,0,F
y,r,6278,2577,7,0,F,0,0,0,F
u,2,3167,7240,0,0,F,0,0,0,F
f,o,3208,5920,1,0,F,0,0,0,F
s,p,9976,1358,10,0,F,0,0,0,F
d,r,3746,8402,8,0,F,0,0,0,F
i,r,5074,2271,0,0,F,0,0,0,F
j,2,8314,3806,5,0,F,0,0,0,F
p,y,6408,6869,3,0,F,0,0,0,F
j,9,6411,9552,2,0,F,0,0,0,F
k,9,5705,7330,10,0,F,0,0,0,F
m,8,7222,4277,9,0,F,0,0,0,F
y,4,3834,7432,6,0,F,0,0,0,F
c,5,5,2244,5,0,F,0,0,0,F
b,u,9456,8057,3,0,F,0,0,0,F
g,p,4832,9850,10,0,F,0,0,0,F
u,w,5059,9880,9,0,F,0,0,0,F
x,t,1282,1277,3,0,F,0,0,0,F
a,7,2748,1473,3,0,F,0,0,0,F
y,3,9671,6320,9,0,F,0,0,0,F
k,1,646,6905,3,0,F,0,0,0,F
m,y,3845,3556,8,0,F,0,0,0,F
r,4,2772,8469,1,0,F,0,0,0,F
l,3,5052,3052,5,0,F,0,0,0,F
u,u,2049,8563,10,0,F,0,0,0,F
i,2,283,6772,6,0,F,0,0,0,F
f,4,4752,1880,7,0,F,0,0,0,F
x,u,7538,7912,10,0,F,0,0,0,F
v,q,3738,4213,4,0,F,0,0,0,F
i,9,5312,2933,9,0,F,0,0,0,F
i,7,921,8453,1,0,F,0,0,0,F
y,1,4976,6353,10,0,F,0,0,0,F
f,2,892,2108,4,0,F,0,0,0,F
h,w,7390,8278,9,0,F,0,0,0,F
u,0,3643,4419,6,0,F,0,0,0,F
p,i,355,715,7,0,F,0,0,0,F
j,0,3469,5180,5,0,F,0,0,0,F
e,7,9259,9724,9,0,F,0,0,0,F
m,p,9566,8683,10,0,F,0,0,0,F
k,1,8810,6950,9,0,F,0,0,0,F
b,w,1598,86,10,0,F,0,0,0,F
y,1,1892,424,9,0,F,0,0,0,F
w,7,4099,3427,2,0,F,0,0,0,F
w,u,9414,8221,8,0,F,0,0,0,F
d,8,253,4098,2,0,F,0,0,0,F
b,i,243,4011,2,0,F,0,0,0,F
c,o,9748,3019,5,0,F,0,0,0,F
h,7,5466,1803,6,0,F,0,0,0,F
a,0,8790,9432,10,0,F,0,0,0,F
t,6,879,8453,9,0,F,0,0,0,F
b,8,2214,507,7,0,F,0,0,0,F
i,t,7871,3444,3,0,F,0,0,0,F
d,0,7132,9166,8,0,F,0,0,0,F
f,4,4308,1772,3,0,F,0,0,0,F
s,y,8579,1569,7,0,F,0,0,0,F
l,y,2203,5154,1,0,F,0,0,0,F
k,5,5477,7897,4,0,F,0,0,0,F
p,u,7763,8055,8,0,F,0,0,0,F
f,w,5473,7307,3,0,F,0,0,0,F
h,o,5700,8432,5,0,F,0,0,0,F
o,5,850,18,0,0,F,0,0,0,F
h,9,38,8794,9,0,F,0,0,0,F
t,o,2702,9971,8,0,F,0,0,0,F
s,7,4941,6653,6,0,F,0,0,0,F
q,2,8545,1788,0,0,F,0,0,0,F
p,5,2601,413,10,0,F,0,0,0,F
e,w,1002,3530,8,0,F,0,0,0,F
s,w,8848,7191,4,0,F,0,0,0,F
x,e,8548,8691,4,0,F,0,0,0,F
k,t,5090,8927,6,0,F,0,0,0,F
e,i,6464,8412,7,0,F,0,0,0,F
z,o,4849,3721,0,0,F,0,0,0,F
e,e,5247,4107,6,0,F,0,0,0,F
s,8,2231,1100,10,0,F,0,0,0,F
s,y,6037,5356,1,0,F,0,0,0,F
b,5,9124,1010,0,0,F,0,0,0,F
e,i,3808,9048,10,0,F,0,0,0,F
f,5,1495,7608,6,0,F,0,0,0,F
s,u,9794,5553,10,0,F,0,0,0,F
v,8,8343,6941,7,0,F,0,0,0,F
f,q,619,9623,1,0,F,0,0,0,F
o,4,1460,4555,7,0,F,0,0,0,F
v,u,3539,3004,1,0,F,0,0,0,F
u,6,2933,6921,0,0,F,0,0,0,F
u,w,2237,9128,8,0,F,0,0,0,F
g,6,786,4998,7,0,F,0,0,0,F
d,i,913,5305,0,0,F,0,0,0,F
b,4,6411,614,0,0,F,0,0,0,F
q,7,4973,2850,7,0,F,0,0,0,F
e,q,8702,6192,5,0,F,0,0,0,F
c,y,3264,3228,8,0,F,0,0,0,F
f,7,4775,7525,5,0,F,0,0,0,F
u,y,3778,5095,4,0,F,0,0,0,F
b,4,4824,8819,6,0,F,0,0,0,F
u,y,4915,6978,3,0,F,0,0,0,F
q,w,7167,3476,5,0,F,0,0,0,F
r,e,2979,565,3,0,F,0,0,0,F
i,u,3614,6539,6,0,F,0,0,0,F
y,9,5009,5639,8,0,F,0,0,0,F
u,9,5254,4089,3,0,F,0,0,0,F
p,w,3189,7537,3,0,F,0,0,0,F
p,p,9188,4705,8,0,F,0,0,0,F
k,3,3111,7411,10,0,F,0,0,0,F
v,9,7247,4234,0,0,F,0,0,0,F
z,3,8377,8248,7,0,F,0,0,0,F
g,8,4165,7231,2,0,F,0,0,0,F
a,8,6224,6530,0,0,F,0,0,0,F
a,9,4734,7164,7,0,F,0,0,0,F
e,7,1474,8377,6,0,F,0,0,0,F
y,6,596,2095,3,0,F,0,0,0,F
k,7,4755,2972,5,0,F,0,0,0,F
r,9,1960,6615,2,0,F,0,0,0,F
m,o,3787,4394,5,0,F,0,0,0,F
a,q,7345,5899,0,0,F,0,0,0,F
s,e,9495,4314,1,0,F,0,0,0,F
s,e,1478,6758,7,0,F,0,0,0,F
u,4,7930,9603,1,0,F,0,0,0,F
f,q,5409,2729,7,0,F,0,0,0,F
t,9,626,2849,1,0,F,0,0,0,F
e,3,9072,9956,7,0,F,0,0,0,F
v,r,2125,5748,2,0,F,0,0,0,F
k,p,2824,1758,5,0,F,0,0,0,F
f,1,9503,8920,10,0,F,0,0,0,F
x,7,1289,3679,7,0,F,0,0,0,F
o,u,9358,5913,2,0,F,0,0,0,F
z,9,7549,9806,9,0,F,0,0,0,F
y,e,8668,5920,4,0,F,0,0,0,F
i,8,761,8869,5,0,F,0,0,0,F
k,2,3317,2571,1,0,F,0,0,0,F
d,8,2392,310,4,0,F,0,0,0,F
n,0,6752,5230,9,0,F,0,0,0,F
r,9,2582,6620,0,0,F,0,0,0,F
z,8,8723,3707,10,0,F,0,0,0,F
e,0,5984,6517,10,0,F,0,0,0,F
j,1,3559,6968,10,0,F,0,0,0,F
y,2,7731,5572,0,0,F,0,0,0,F
r,u,880,6623,3,0,F,0,0,0,F
h,o,9054,9318,10,0,F,0,0,0,F
r,p,8991,9343,3,0,F,0,0,0,F
c,6,6854,4802,1,0,F,0,0,0,F
h,1,6052,7175,4,0,F,0,0,0,F
z,e,5370,5896,8,0,F,0,0,0,F
e,i,3258,2122,6,0,F,0,0,0,F
d,0,1798,4467,1,0,F,0,0,0,F
u,7,4084,2699,1,0,F,0,0,0,F
x,6,9096,155,2,0,F,0,0,0,F
c,7,6432,2462,2,0,F,0,0,0,F
b,u,1687,5368,8,0,F,0,0,0,F
v,5,7030,7498,8,0,F,0,0,0,F
c,w,1980,2229,2,0,F,0,0,0,F
q,6,9402,7955,2,0,F,0,0,0,F
h,0,5740,8495,9,0,F,0,0,0,F
g,e,7572,8359,2,0,F,0,0,0,F
e,8,1669,6746,10,0,F,0,0,0,F
z,6,3682,6442,8,0,F,0,0,0,F
q,y,6369,7309,7,0,F,0,0,0,F
p,e,3170,1924,4,0,F,0,0,0,F
b,4,4377,4557,3,0,F,0,0,0,F
r,2,4311,1204,6,0,F,0,0,0,F
s,e,6638,438,5,0,F,0,0,0,F
m,5,2831,2967,8,0,F,0,0,0,F
